"filename", "language", "TypeScript", "TypeScript JSX", "JSON", "HTML", "XML", "PostCSS", "Markdown", "JavaScript", "YAML", "Log", "JSON with Comments", "Ini", "PowerShell", "MS SQL", "Dotenv", "comment", "blank", "total"
"c:\titan-automation\QuoteVaultPro\apply-snapshot-migration.ts", "TypeScript", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -13, -57
"c:\titan-automation\QuoteVaultPro\backfill-asset-derivative-keys-org-prefix.ts", "TypeScript", -106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -25, -151
"c:\titan-automation\QuoteVaultPro\backfill-jobs.ts", "TypeScript", -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -15, -80
"c:\titan-automation\QuoteVaultPro\backfill-mislabeled-local-attachments.ts", "TypeScript", -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -27, -216
"c:\titan-automation\QuoteVaultPro\backfill-order-attachment-storage.ts", "TypeScript", -121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -26, -177
"c:\titan-automation\QuoteVaultPro\check-full-schema.ts", "TypeScript", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -34
"c:\titan-automation\QuoteVaultPro\check-migration-0011.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -42
"c:\titan-automation\QuoteVaultPro\check-pricing-formulas.ts", "TypeScript", -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10, -70
"c:\titan-automation\QuoteVaultPro\client\index.html", "HTML", 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20
"c:\titan-automation\QuoteVaultPro\client\jest.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, -12, -10, -63
"c:\titan-automation\QuoteVaultPro\client\src\App.tsx", "TypeScript JSX", 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -29, -233
"c:\titan-automation\QuoteVaultPro\client\src\components\AdjustInventoryForm.tsx", "TypeScript JSX", 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -85
"c:\titan-automation\QuoteVaultPro\client\src\components\AttachmentPreviewMeta.tsx", "TypeScript JSX", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -7, -30
"c:\titan-automation\QuoteVaultPro\client\src\components\AttachmentViewerDialog.tsx", "TypeScript JSX", 0, -555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -50, -653
"c:\titan-automation\QuoteVaultPro\client\src\components\AttachmentsPanel.tsx", "TypeScript JSX", 0, -379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -48, -445
"c:\titan-automation\QuoteVaultPro\client\src\components\ColumnConfigModal.tsx", "TypeScript JSX", 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -117
"c:\titan-automation\QuoteVaultPro\client\src\components\ConfigError.tsx", "TypeScript JSX", 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8, -76
"c:\titan-automation\QuoteVaultPro\client\src\components\CustomerDetailPanel.tsx", "TypeScript JSX", 0, -757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -44, -812
"c:\titan-automation\QuoteVaultPro\client\src\components\CustomerList.tsx", "TypeScript JSX", 0, -201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12, -217
"c:\titan-automation\QuoteVaultPro\client\src\components\CustomerSelect.tsx", "TypeScript JSX", 0, -223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -24, -264
"c:\titan-automation\QuoteVaultPro\client\src\components\DocumentMetaCard.tsx", "TypeScript JSX", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -21
"c:\titan-automation\QuoteVaultPro\client\src\components\FormulaEditor.tsx", "TypeScript JSX", 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -20, -202
"c:\titan-automation\QuoteVaultPro\client\src\components\FulfillmentShippingPanel.tsx", "TypeScript JSX", 0, -261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -12, -284
"c:\titan-automation\QuoteVaultPro\client\src\components\FulfillmentStatusBadge.tsx", "TypeScript JSX", 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -48
"c:\titan-automation\QuoteVaultPro\client\src\components\LargeFileLocalDevWarningDialog.tsx", "TypeScript JSX", 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -36
"c:\titan-automation\QuoteVaultPro\client\src\components\LineItemAttachmentsPanel.tsx", "TypeScript JSX", 0, -949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -118, -1153
"c:\titan-automation\QuoteVaultPro\client\src\components\LineItemThumbnail.tsx", "TypeScript JSX", 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -13, -128
"c:\titan-automation\QuoteVaultPro\client\src\components\LowStockBadge.tsx", "TypeScript JSX", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\titan-automation\QuoteVaultPro\client\src\components\MaterialForm.tsx", "TypeScript JSX", 0, -522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -29, -575
"c:\titan-automation\QuoteVaultPro\client\src\components\OrderArtworkPanel.tsx", "TypeScript JSX", 0, -582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -53, -642
"c:\titan-automation\QuoteVaultPro\client\src\components\OrderAttachmentsPanel.tsx", "TypeScript JSX", 0, -470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -53, -543
"c:\titan-automation\QuoteVaultPro\client\src\components\OrderStateBadge.tsx", "TypeScript JSX", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -26
"c:\titan-automation\QuoteVaultPro\client\src\components\OrderStatusPillSelector.tsx", "TypeScript JSX", 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -8, -93
"c:\titan-automation\QuoteVaultPro\client\src\components\PBV2ProductBuilderSection.tsx", "TypeScript JSX", 0, -3377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -313, -3711
"c:\titan-automation\QuoteVaultPro\client\src\components\PBV2ProductBuilderSectionV2.tsx", "TypeScript JSX", 0, -430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -59, -515
"c:\titan-automation\QuoteVaultPro\client\src\components\PackingSlipModal.tsx", "TypeScript JSX", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -55
"c:\titan-automation\QuoteVaultPro\client\src\components\ProductForm.tsx", "TypeScript JSX", 0, -575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -44, -659
"c:\titan-automation\QuoteVaultPro\client\src\components\ProductOptionsPanelV2_Mvp.tsx", "TypeScript JSX", 0, -776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -68, -913
"c:\titan-automation\QuoteVaultPro\client\src\components\ProductSimulator.tsx", "TypeScript JSX", 0, -282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -33, -320
"c:\titan-automation\QuoteVaultPro\client\src\components\PurchaseOrderForm.tsx", "TypeScript JSX", 0, -175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -187
"c:\titan-automation\QuoteVaultPro\client\src\components\QuoteAttachmentsPanel.tsx", "TypeScript JSX", 0, -435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -51, -502
"c:\titan-automation\QuoteVaultPro\client\src\components\QuoteWorkflowActions.tsx", "TypeScript JSX", 0, -290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -34, -342
"c:\titan-automation\QuoteVaultPro\client\src\components\QuoteWorkflowBadge.tsx", "TypeScript JSX", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -28
"c:\titan-automation\QuoteVaultPro\client\src\components\ReceivePurchaseOrderItemsForm.tsx", "TypeScript JSX", 0, -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -72
"c:\titan-automation\QuoteVaultPro\client\src\components\ShipmentForm.tsx", "TypeScript JSX", 0, -257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -19, -283
"c:\titan-automation\QuoteVaultPro\client\src\components\ShippingPanel.tsx", "TypeScript JSX", 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -6, -97
"c:\titan-automation\QuoteVaultPro\client\src\components\SplitWorkspace.tsx", "TypeScript JSX", 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -76
"c:\titan-automation\QuoteVaultPro\client\src\components\StateTransitionButtons.tsx", "TypeScript JSX", 0, -373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -43, -424
"c:\titan-automation\QuoteVaultPro\client\src\components\ThemeToggle.tsx", "TypeScript JSX", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -51
"c:\titan-automation\QuoteVaultPro\client\src\components\TimelinePanel.module.css", "PostCSS", 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7
"c:\titan-automation\QuoteVaultPro\client\src\components\TimelinePanel.tsx", "TypeScript JSX", 0, -235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -36, -272
"c:\titan-automation\QuoteVaultPro\client\src\components\VendorForm.tsx", "TypeScript JSX", 0, -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -140
"c:\titan-automation\QuoteVaultPro\client\src\components\ViewAllAttachmentsDialog.tsx", "TypeScript JSX", 0, -435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -37, -488
"c:\titan-automation\QuoteVaultPro\client\src\components\VoidQuoteDialog.tsx", "TypeScript JSX", 0, -115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -11, -129
"c:\titan-automation\QuoteVaultPro\client\src\components\admin-dashboard.tsx", "TypeScript JSX", 0, -387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -31, -421
"c:\titan-automation\QuoteVaultPro\client\src\components\admin-settings.tsx", "TypeScript JSX", 0, -4879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -162, -5081
"c:\titan-automation\QuoteVaultPro\client\src\components\calculator.tsx", "TypeScript JSX", 0, -1271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -82, -1392
"c:\titan-automation\QuoteVaultPro\client\src\components\contact-form.tsx", "TypeScript JSX", 0, -278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -25, -307
"c:\titan-automation\QuoteVaultPro\client\src\components\convert-quote-to-order-dialog.tsx", "TypeScript JSX", 0, -118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -125
"c:\titan-automation\QuoteVaultPro\client\src\components\credit-form.tsx", "TypeScript JSX", 0, -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -20, -254
"c:\titan-automation\QuoteVaultPro\client\src\components\customer-form.tsx", "TypeScript JSX", 0, -894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -64, -988
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\CustomerActivityTabs.tsx", "TypeScript JSX", 0, -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -83
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\CustomerStatCard.tsx", "TypeScript JSX", 0, -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -53
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\CustomerStatsRow.tsx", "TypeScript JSX", 0, -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -15, -232
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\SplitCustomerDetail.tsx", "TypeScript JSX", 0, -192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -13, -210
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\tables\CustomerInvoicesTable.tsx", "TypeScript JSX", 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -101
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\tables\CustomerOrdersTable.tsx", "TypeScript JSX", 0, -181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -188
"c:\titan-automation\QuoteVaultPro\client\src\components\customers\tables\CustomerQuotesTable.tsx", "TypeScript JSX", 0, -147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -153
"c:\titan-automation\QuoteVaultPro\client\src\components\global-search.tsx", "TypeScript JSX", 0, -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -17, -161
"c:\titan-automation\QuoteVaultPro\client\src\components\integrations\QBTransientDisconnectBanner.tsx", "TypeScript JSX", 0, -112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -130
"c:\titan-automation\QuoteVaultPro\client\src\components\job-status-settings.tsx", "TypeScript JSX", 0, -167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -176
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\AppLayout.tsx", "TypeScript JSX", 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -9, -83
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\GlobalSearchOverlay.tsx", "TypeScript JSX", 0, -179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -195
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\ResizablePanels.tsx", "TypeScript JSX", 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -14, -116
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\SidebarNav.tsx", "TypeScript JSX", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -1, -8
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\TitanSidebarNav.tsx", "TypeScript JSX", 0, -422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -38, -496
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\TitanTopBar.tsx", "TypeScript JSX", 0, -281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -32, -338
"c:\titan-automation\QuoteVaultPro\client\src\components\layout\index.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -3, -14
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemActionButtons.tsx", "TypeScript JSX", 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -53
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemAlertChip.tsx", "TypeScript JSX", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -33
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemMainBlock.tsx", "TypeScript JSX", 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -18, -116
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemMoneyField.tsx", "TypeScript JSX", 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -42
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemOverrideToggle.tsx", "TypeScript JSX", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -45
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemQtyPill.tsx", "TypeScript JSX", 0, -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -15, -134
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemRowEnterprise.tsx", "TypeScript JSX", 0, -879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -72, -951
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\LineItemStatusPill.tsx", "TypeScript JSX", 0, -161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -180
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\lineItemRowEnterprise.module.css", "PostCSS", 0, 0, 0, 0, 0, -736, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -117, -855
"c:\titan-automation\QuoteVaultPro\client\src\components\line-items\lineItemTheme.css", "PostCSS", 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -32
"c:\titan-automation\QuoteVaultPro\client\src\components\list\ListViewSettings.tsx", "TypeScript JSX", 0, -101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -105
"c:\titan-automation\QuoteVaultPro\client\src\components\media-picker.tsx", "TypeScript JSX", 0, -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -154
"c:\titan-automation\QuoteVaultPro\client\src\components\media\PdfViewer.tsx", "TypeScript JSX", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -9, -67
"c:\titan-automation\QuoteVaultPro\client\src\components\note-form.tsx", "TypeScript JSX", 0, -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -19, -205
"c:\titan-automation\QuoteVaultPro\client\src\components\object-uploader.tsx", "TypeScript JSX", 0, -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26, -239
"c:\titan-automation\QuoteVaultPro\client\src\components\order-form-OLD-BACKUP.tsx", "TypeScript JSX", 0, -453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -37, -499
"c:\titan-automation\QuoteVaultPro\client\src\components\order-form.tsx", "TypeScript JSX", 0, -1158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -85, -1285
"c:\titan-automation\QuoteVaultPro\client\src\components\order-line-item-dialog.tsx", "TypeScript JSX", 0, -943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -74, -1054
"c:\titan-automation\QuoteVaultPro\client\src\components\order-status-badge.tsx", "TypeScript JSX", 0, -150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -163
"c:\titan-automation\QuoteVaultPro\client\src\components\orders\ManualReservationsCard.tsx", "TypeScript JSX", 0, -320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -351
"c:\titan-automation\QuoteVaultPro\client\src\components\orders\OrderFulfillmentPanel.tsx", "TypeScript JSX", 0, -620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -48, -684
"c:\titan-automation\QuoteVaultPro\client\src\components\orders\OrderLineItemsSection.tsx", "TypeScript JSX", 0, -2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -213, -2278
"c:\titan-automation\QuoteVaultPro\client\src\components\payments\StripePayDialog.tsx", "TypeScript JSX", 0, -340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, -48, -443
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\ConfirmationModal.tsx", "TypeScript JSX", 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -64
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\OptionEditor.tsx", "TypeScript JSX", 0, -214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -230
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\OptionGroupsSidebar.tsx", "TypeScript JSX", 0, -171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -179
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\PBV2ProductBuilderLayout.tsx", "TypeScript JSX", 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -11, -135
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\PricingValidationPanel.tsx", "TypeScript JSX", 0, -246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -261
"c:\titan-automation\QuoteVaultPro\client\src\components\pbv2\builder-v2\ProductHeader.tsx", "TypeScript JSX", 0, -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -116
"c:\titan-automation\QuoteVaultPro\client\src\components\production\ZoomPanImageViewer.tsx", "TypeScript JSX", 0, -257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -44, -339
"c:\titan-automation\QuoteVaultPro\client\src\components\quote-history.tsx", "TypeScript JSX", 0, -450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -33, -484
"c:\titan-automation\QuoteVaultPro\client\src\components\quote-source-badge.tsx", "TypeScript JSX", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -32
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\ColumnConfig.tsx", "TypeScript JSX", 0, -417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -41, -470
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\ContentLayout.tsx", "TypeScript JSX", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -12
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\DataCard.tsx", "TypeScript JSX", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -44
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\FilterPanel.tsx", "TypeScript JSX", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -30
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\Page.tsx", "TypeScript JSX", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -22
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\PageHeader.tsx", "TypeScript JSX", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -30
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\Section.tsx", "TypeScript JSX", 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -28
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\StatusPill.tsx", "TypeScript JSX", 0, -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12, -63
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\TitanButton.tsx", "TypeScript JSX", 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -91
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\TitanCard.tsx", "TypeScript JSX", 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -38
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\TitanSearchInput.tsx", "TypeScript JSX", 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -36
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\TitanStatCard.tsx", "TypeScript JSX", 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -71
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\TitanTable.tsx", "TypeScript JSX", 0, -131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -29, -187
"c:\titan-automation\QuoteVaultPro\client\src\components\titan\index.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -7, -39
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\PageShell.tsx", "TypeScript JSX", 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\TitanCard.tsx", "TypeScript JSX", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -20
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\accordion.tsx", "TypeScript JSX", 0, -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -57
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\alert-dialog.tsx", "TypeScript JSX", 0, -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -140
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\alert.tsx", "TypeScript JSX", 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -60
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\aspect-ratio.tsx", "TypeScript JSX", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\avatar.tsx", "TypeScript JSX", 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -52
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\badge.tsx", "TypeScript JSX", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -39
"c:\titan-automation\QuoteVaultPro\client\src\components\ui\breadcrumb.tsx", "TypeScript JSX", 0, -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -116
